Date,Team,Agent,Calls_Handled,SLA_Percentage,AHT_Seconds,CSAT,Escalated_Cases,Resolution_Rate
2025-01-20,Team D,Mary,75,92.72,240,4.21,2,94.96
2025-06-03,Team B,Sophia,46,99.09,404,4.43,2,95.37
2025-03-14,Team A,Daniel,99,96.69,241,3.93,1,96.42
2025-04-05,Team A,Ryan,116,100,364,4.2,2,94.83
2025-07-13,Team B,Daniel,102,96.27,291,3.48,1,94.69
2025-02-13,Team A,Grace,46,91.98,386,4.26,1,96.31
2025-11-18,Team A,Kevin,62,95.01,292,4.55,2,94.16
2025-05-22,Team C,Olivia,96,97.49,346,4.87,5,96.54
2025-07-24,Team C,Emma,101,95.7,286,4.37,0,94.83
2025-01-30,Team D,Emma,70,95.72,226,4.41,0,94.04
2025-10-09,Team A,Jason,96,91.36,307,4.54,3,95.32
2025-12-29,Team A,Ryan,87,95.55,362,4.47,7,94.17
2025-02-24,Team C,Rachel,54,91.11,294,4.55,1,97.58
2025-02-01,Team B,Sophia,77,95.45,281,4.37,1,96.65
2025-05-01,Team B,Emma,86,89.4,335,4.18,4,99.19
2025-08-28,Team A,Sophia,61,90.23,282,4.27,0,97.86
2025-01-17,Team D,Rachel,73,89.34,291,4.3,1,94.81
2025-03-17,Team D,Amy,81,98.08,301,4.39,2,95.9
2025-01-06,Team A,Grace,103,97.59,299,4.93,3,97.81
2025-06-06,Team C,Aaron,78,94.64,306,4.09,1,97.51
2025-12-03,Team D,Sarah,87,94.15,272,4.41,2,96.58
2025-06-20,Team B,Alex,70,90.38,353,4.42,2,94.06
2025-06-05,Team A,Jason,67,91.44,245,3.95,1,98.52
2025-03-08,Team C,Amy,77,90.6,310,4.57,0,95.97
2025-10-18,Team A,Jason,68,92.78,371,4.36,1,97.96
2025-08-14,Team D,Grace,74,94.61,306,4.98,0,99.18
2025-11-09,Team D,Emma,100,95.59,324,4.59,2,95.49
2025-08-07,Team A,Ryan,75,86.93,180,4.58,2,95.29
2025-03-12,Team C,John,101,96.41,353,4.2,4,95.84
2025-04-13,Team A,Nicole,94,92.12,272,4.54,0,98.45
2025-02-21,Team B,Amy,76,96.63,351,4.3,3,97.06
2025-10-07,Team C,David,87,98.5,306,4.18,0,93.6
2025-04-26,Team B,Sarah,103,93.58,339,4.09,1,97.61
2025-11-26,Team D,Ryan,54,96.04,293,4.5,2,93.75
2025-05-12,Team D,Alex,117,88.57,349,4.27,2,95.72
2025-08-03,Team C,Kevin,58,94.14,287,4.14,3,91.69
2025-01-08,Team D,Sarah,105,94.24,309,4.08,3,98.39
2025-01-13,Team B,Kevin,61,100,301,4.08,3,94.8
2025-12-06,Team B,Emma,92,97.4,304,4.46,1,95.22
2025-07-15,Team C,Grace,69,99.02,334,4.41,1,98.52
2025-06-06,Team B,Emma,45,87.61,239,4.75,2,97.36
2025-05-12,Team C,Aaron,59,95.42,388,4.64,2,97.07
2025-12-23,Team C,Nicole,88,90.65,324,4.87,5,98.09
2025-01-16,Team B,Michael,123,92.85,285,4.36,0,98.77
2025-12-02,Team A,Grace,80,92.45,364,4.13,1,96.25
2025-03-01,Team D,Emma,108,92.06,298,3.96,1,93.74
2025-03-13,Team C,Nicole,67,93.84,180,4.09,1,98.27
2025-12-27,Team C,John,55,95.05,362,4.73,4,94.45
2025-03-02,Team B,Olivia,121,92.84,213,3.75,2,93.81
2025-12-10,Team A,Rachel,83,91.5,244,4.28,3,97.6
2025-08-10,Team D,Sarah,88,90.38,386,4.5,1,93.5
2025-01-19,Team B,Ryan,54,94.17,258,4.17,0,98.31
2025-07-29,Team B,Rachel,95,97.62,354,3.92,1,93.03
2025-12-19,Team B,David,95,94.15,324,4.23,2,95.49
2025-08-23,Team B,Rachel,74,85.88,334,4.01,3,97.04
2025-02-20,Team D,Lisa,104,88.14,362,4.18,1,96.6
2025-02-06,Team D,Daniel,86,92.7,393,4.03,1,96.69
2025-05-20,Team D,Mary,59,94.8,300,4.72,3,100
2025-11-16,Team A,Jason,73,92.59,227,4.6,4,94.82
2025-07-31,Team D,Daniel,43,93.65,287,4.29,2,95.23
2025-04-20,Team C,Daniel,67,93.94,334,4.87,2,100
2025-02-23,Team B,Sarah,84,93.56,336,4.49,1,95.59
2025-10-10,Team A,Amy,65,93.93,280,4.19,1,98
2025-01-15,Team B,Jason,115,96.47,293,4.18,5,96.35
2025-10-11,Team A,Jason,103,93.67,313,4.64,3,92.73
2025-11-27,Team D,Sophia,72,93.32,346,3.64,3,99.42
2025-11-28,Team D,Aaron,75,100,286,4.89,1,94.83
2025-11-28,Team D,Nicole,57,92.96,338,4.42,3,95.69
2025-08-31,Team A,Amy,87,97.87,289,4.14,2,95.99
2025-02-15,Team D,Alex,69,93.56,373,4.03,2,95.76
2025-07-31,Team B,Daniel,58,95.26,346,4.41,5,97.81
2025-12-15,Team D,Jason,69,87.32,250,4.48,2,98.07
2025-10-03,Team A,Sarah,82,92.11,369,3.93,0,93.64
2025-03-20,Team C,Lisa,90,90.94,321,4.17,1,95.75
2025-08-02,Team C,Sarah,84,95.95,304,4.62,2,93.9
2025-01-30,Team A,Lisa,72,88.7,369,4.8,1,95.7
2025-08-18,Team B,Aaron,67,94.35,326,4.4,0,96.42
2025-03-23,Team B,Rachel,76,87.77,271,4.18,3,95.1
2025-05-18,Team A,John,88,94.03,300,4.37,3,97.57
2025-02-16,Team B,Nicole,85,97.86,353,4.63,4,94.42
2025-06-05,Team A,Sophia,89,99.38,322,4.37,4,99.1
2025-10-28,Team D,Rachel,91,91.46,262,4.41,4,97.33
2025-10-19,Team B,Chris,90,92.68,277,4.47,4,92.83
2025-11-29,Team A,Olivia,82,96.82,338,4.89,3,93.72
2025-07-29,Team D,Emma,96,94.75,352,4.26,1,98.86
2025-02-12,Team B,Grace,74,95.08,280,4.06,2,97.74
2025-08-10,Team B,Jason,99,95.55,353,4.23,1,95.2
2025-06-18,Team D,Michael,78,96.75,296,4.02,1,98.95
2025-02-04,Team A,Chris,91,91.97,414,4.68,3,99
2025-05-21,Team A,Lisa,90,94.89,354,4.43,1,97.17
2025-10-24,Team A,David,69,93.33,302,4.47,3,93.27
2025-05-20,Team C,Daniel,78,93.31,281,5,3,93.5
2025-02-26,Team B,Sarah,67,92.96,302,4.01,0,99.38
2025-09-27,Team C,David,70,94.97,274,4.54,1,96.32
2025-02-10,Team B,Mary,104,94.22,317,4.09,3,94.27
2025-08-27,Team D,John,54,94.15,311,4.57,5,96.98
2025-04-25,Team D,Chris,72,86.76,382,4.1,1,97.23
2025-02-09,Team C,Chris,77,90.66,396,3.59,3,97.97
2025-08-23,Team B,Ryan,89,93.57,376,4.18,4,92.72
2025-02-26,Team D,Jason,69,89.63,411,4.96,0,93.32
2025-07-05,Team C,Nicole,102,90.95,292,3.97,4,97.52
2025-06-22,Team D,Sophia,67,96.46,316,4.37,2,95.85
2025-07-19,Team A,Amy,88,87.86,313,4.07,1,100
2025-04-11,Team B,Alex,113,94.06,228,4.54,2,94.9
2025-10-01,Team A,Sophia,91,96.17,360,4.47,3,96.94
2025-08-15,Team B,Alex,89,96.5,364,4.71,1,97.9
2025-12-24,Team D,John,110,93.02,463,4.65,2,95.6
2025-10-03,Team C,Amy,82,88.91,339,4.45,0,99.15
2025-06-07,Team B,Daniel,62,92.98,272,4.35,0,96.84
2025-06-17,Team A,Nicole,91,91.22,343,3.87,1,94.74
2025-07-31,Team C,Olivia,80,98.51,326,4.67,1,94.48
2025-11-04,Team B,Michael,88,92.67,336,4.58,1,91.64
2025-08-29,Team A,Sarah,79,85.68,256,4.67,1,93.55
2025-05-31,Team B,Jason,83,97.77,299,4.7,3,95
2025-02-03,Team A,Jason,98,90.64,343,4.88,1,98.45
2025-11-03,Team A,Mary,73,92.16,280,4.7,3,96.98
2025-09-10,Team B,Daniel,118,89.27,386,5,0,97.04
2025-07-01,Team B,Olivia,87,90.98,281,4.57,1,95.73
2025-08-07,Team C,Chris,94,97.99,361,4.3,2,97.89
2025-12-24,Team D,Jason,90,93.49,324,4,2,96.47
2025-10-09,Team D,Jason,89,89.45,321,4.98,0,95.5
2025-08-07,Team D,Amy,92,91.2,372,4.37,4,94.01
2025-02-13,Team D,Kevin,68,89.21,244,4.01,3,95.9
2025-02-04,Team B,Daniel,93,90.11,406,4.59,2,94.58
2025-12-11,Team B,Mary,73,90.25,311,3.99,1,95.16
2025-02-01,Team B,Sophia,87,92.83,374,4.62,2,99.52
2025-04-25,Team B,Emma,69,90.28,346,5,1,97.84
2025-05-09,Team C,Ryan,84,95.44,236,4.35,0,95.05
2025-06-25,Team C,Alex,92,89.85,286,4.87,0,94.34
2025-04-07,Team C,Sarah,102,91.7,393,4.72,6,93.76
2025-07-15,Team B,Sarah,107,91.48,384,4.4,4,100
2025-11-12,Team C,Lisa,89,88.26,301,4.73,1,95.93
2025-07-01,Team A,John,48,88.56,379,4.43,2,91.31
2025-12-24,Team A,Lisa,80,92.04,267,4.36,1,96.62
2025-06-03,Team A,David,57,94.45,311,4.34,4,95.75
2025-01-23,Team D,Grace,97,93.39,326,3.64,4,95.04
2025-11-28,Team C,Daniel,90,91.96,239,4.52,2,96.57
2025-07-10,Team B,Emma,116,96.87,290,4.41,3,96.09
2025-06-19,Team C,Chris,56,93.5,345,4.57,3,93.16
2025-09-25,Team D,Olivia,101,94.56,264,4.26,2,92.72
2025-12-05,Team D,Lisa,90,94.51,317,4.48,2,96.64
2025-07-03,Team C,Nicole,120,93.91,323,4.24,5,97.08
2025-06-06,Team A,Amy,70,95.88,312,4.43,2,99.88
2025-07-05,Team C,Grace,104,92.62,366,4.36,0,95.41
2025-10-11,Team D,Ryan,82,94.59,195,4.5,2,98.44
2025-03-28,Team B,Amy,85,92.06,340,4.33,2,99.82
2025-05-30,Team C,David,77,92.57,326,4.24,4,96.28
2025-10-13,Team D,Lisa,86,90.05,341,4.11,2,99.16
2025-09-01,Team B,Alex,39,93.13,330,4.07,0,97.29
2025-07-08,Team C,Lisa,64,99.28,270,5,1,91.27
2025-02-01,Team B,John,96,90.61,361,4.54,4,99.83
2025-12-20,Team A,Michael,86,92.6,269,4.43,4,98.82
2025-09-02,Team A,Nicole,107,88.21,366,4.8,2,94.36
2025-03-30,Team D,Sarah,85,100,318,4.52,4,91.03
2025-05-09,Team C,John,102,100,303,4.2,4,92.6
2025-03-19,Team B,Chris,83,97.61,300,3.96,1,97.35
2025-04-18,Team C,Grace,73,99.39,299,4.63,1,93.04
2025-05-06,Team C,Aaron,57,92.49,288,4.13,1,96.29
2025-03-13,Team D,Jason,82,94.2,363,4.49,2,97.69
2025-02-13,Team C,Kevin,84,93.45,317,4.22,2,96.39
2025-04-05,Team D,Grace,86,93.77,194,4.03,3,94.71
2025-03-03,Team C,Alex,69,88.85,233,4.08,4,97.3
2025-03-17,Team A,John,109,97.44,344,4.64,2,99.34
2025-10-18,Team A,Ryan,91,92.28,453,4.04,0,97.81
2025-12-04,Team C,Rachel,81,95.26,323,4.36,3,98.03
2025-12-26,Team B,Kevin,92,92.76,244,4.27,0,96.69
2025-06-13,Team B,Alex,64,88.19,259,3.91,2,95.35
2025-07-18,Team C,Grace,65,90.37,331,4.35,3,95.87
2025-04-13,Team A,Kevin,82,95.08,300,3.71,2,93.15
2025-10-14,Team B,Sophia,85,94.84,303,4.01,1,97.1
2025-06-27,Team D,Grace,62,93.55,315,4.06,4,94.41
2025-07-18,Team A,Kevin,81,93.79,372,4.37,0,97.12
2025-09-27,Team B,Jason,80,96.91,272,4.54,4,99.37
2025-11-17,Team A,Lisa,107,89.52,255,3.55,2,95.21
2025-02-28,Team B,Rachel,82,95.76,266,4.02,4,98.03
2025-10-10,Team C,David,103,90.45,320,4.16,1,97.48
2025-05-06,Team A,Chris,69,93.85,368,4.5,3,97.47
2025-07-24,Team C,Rachel,75,91.16,314,4.12,2,94.27
2025-06-29,Team D,Jason,94,91.96,256,4.36,1,94.78
2025-03-08,Team B,Grace,88,92.35,312,4.7,1,95.83
2025-06-03,Team B,Kevin,76,93.07,339,4.39,0,97.64
2025-07-19,Team C,Michael,87,95.36,331,4.02,1,94.89
2025-10-09,Team A,Grace,83,89.23,342,4.84,3,95.22
2025-05-03,Team B,Sarah,85,97.46,263,4.55,3,97.46
2025-12-22,Team A,Kevin,73,96.61,340,4.35,0,95.75
2025-05-28,Team A,John,88,90.5,330,4.61,0,97.69
2025-06-03,Team C,Aaron,88,92.59,262,4.31,2,96.75
2025-03-28,Team C,Michael,109,96.91,328,4.21,2,95.97
2025-01-27,Team A,Jason,83,93.52,417,4.82,2,94.39
2025-11-08,Team D,Ryan,81,94.31,339,4.06,3,95.31
2025-05-24,Team D,Kevin,56,88.45,260,4.18,0,96.39
2025-05-29,Team B,Sarah,74,94.29,390,4.76,2,95.52
2025-07-27,Team C,Jason,104,92.36,360,4.6,3,96.47
2025-12-03,Team B,Grace,81,89.94,337,4.67,1,94.1
2025-08-10,Team B,Lisa,102,94.69,354,4.38,2,94.38
2025-10-25,Team B,Rachel,83,96.59,361,3.88,4,97.2
2025-11-15,Team C,Alex,80,91.65,351,3.93,7,94.72
2025-02-27,Team A,Nicole,70,94.19,342,4.23,2,95.73
2025-06-07,Team D,Olivia,106,95.29,332,4.18,0,100
2025-11-03,Team A,Chris,74,94.73,348,4.51,2,99.61
2025-05-31,Team D,Olivia,71,93.78,353,4.62,2,95.5
2025-06-28,Team D,Ryan,86,91.88,258,4.3,5,97.02
2025-01-26,Team D,Daniel,52,89.47,364,4.99,3,96.75
2025-12-21,Team B,Jason,79,92.66,291,4.01,3,98.43
2025-08-12,Team D,Rachel,90,95.28,368,4.55,2,93.02
2025-03-27,Team A,Ryan,74,92.04,376,3.92,1,97.7
2025-02-18,Team A,Alex,96,91.57,310,3.91,5,96.91
2025-03-28,Team A,Sophia,79,88.24,322,4.52,0,95.25
2025-03-05,Team A,Nicole,96,91.94,392,4.28,1,96.57
2025-04-29,Team B,Sarah,84,93.88,313,4.66,2,97.64
2025-04-08,Team C,Kevin,95,88.93,286,4.27,6,96.39
2025-06-18,Team C,Olivia,134,94.66,354,4.93,0,99.95
2025-08-25,Team A,Nicole,97,95.82,322,4.83,3,90.34
2025-09-04,Team B,Michael,93,87.81,338,4.79,0,97.02
2025-08-11,Team D,Kevin,61,92.15,260,4.53,4,93.82
2025-11-22,Team B,Emma,105,92.87,326,4.48,6,100
2025-08-23,Team D,Olivia,80,89.9,371,4.34,4,96.28
2025-07-30,Team D,Jason,79,96.47,327,4.88,2,94.51
2025-08-31,Team D,Alex,99,93.74,235,4.16,3,94.4
2025-06-21,Team B,Mary,73,91.08,286,4.51,2,98.17
2025-07-28,Team B,Nicole,63,93.14,331,4.6,5,97.11
2025-11-05,Team B,John,79,93.09,334,4.59,2,95.45
2025-12-20,Team A,Emma,67,95.95,325,4.39,0,97.93
2025-09-13,Team D,Nicole,57,96.43,319,4.44,2,92.93
2025-03-12,Team D,Sophia,93,91.96,418,4.8,0,95
2025-03-13,Team B,Grace,83,93.09,393,4.86,0,99.77
2025-12-04,Team C,Grace,71,97.42,403,4.12,1,94.85
2025-06-07,Team D,Jason,72,90.87,280,4.55,0,93.05
2025-04-22,Team A,Michael,70,94.48,304,4.34,3,98.75
2025-02-28,Team A,Grace,107,95.39,378,4.77,4,97.43
2025-06-15,Team D,Mary,84,87.55,372,4.78,4,92.34
2025-11-28,Team B,Aaron,94,89.33,342,4.34,1,97.78
2025-05-04,Team B,Emma,108,90.2,328,4.96,3,95.32
2025-01-14,Team D,David,77,96.54,271,4.14,0,96.29
2025-07-08,Team D,Sarah,83,90.91,236,4.53,1,98.04
2025-12-25,Team B,Ryan,89,90.53,280,3.46,3,97.48
2025-08-01,Team B,David,92,92.9,393,4.41,3,99.88
2025-09-11,Team C,Aaron,76,95.86,334,4.26,3,96.59
2025-08-27,Team D,Amy,114,93.47,354,3.88,1,96.29
2025-10-08,Team B,John,68,91.48,425,4.41,3,97.49
2025-05-09,Team B,Jason,66,93.31,267,4.33,5,93.51
2025-09-10,Team D,Amy,69,91.79,333,3.93,1,94.65
2025-07-13,Team D,David,70,93.61,328,4.4,1,94.43
2025-02-26,Team D,Aaron,70,96.97,330,4.44,4,97.99
2025-01-07,Team A,Rachel,82,93.38,330,4.52,1,96.52
2025-02-14,Team B,Rachel,88,95.99,331,4.24,5,93.59
2025-09-22,Team C,Amy,94,96.01,314,4.16,2,97.08
2025-06-25,Team B,Lisa,41,93.54,299,5,2,95.17
2025-12-18,Team D,Sarah,58,97.54,330,3.9,3,99.55
2025-05-25,Team B,Alex,82,95.14,412,5,3,96.3
2025-08-25,Team D,Amy,101,97.8,261,4.31,0,97.92
2025-06-04,Team D,Ryan,104,95.88,344,4.91,2,96.5
2025-12-11,Team D,Emma,97,92.05,361,4.4,2,93.19
2025-03-16,Team D,Rachel,114,86.95,347,4.41,0,95.31
2025-06-07,Team A,Aaron,100,91.61,321,4.1,1,97.11
2025-05-12,Team D,Nicole,76,93.79,325,4.71,3,95.13
2025-02-16,Team B,Ryan,74,95.47,258,4.29,1,94.17
2025-05-06,Team D,Mary,68,93.81,256,4.71,3,95.04
2025-01-24,Team B,Emma,76,91.1,309,4.53,3,97.5
2025-11-08,Team A,Rachel,88,94.6,345,4.2,1,94.08
2025-05-01,Team B,Chris,83,90.86,377,4.87,4,95.93
2025-06-25,Team D,Lisa,103,90.35,335,4.14,2,95.37
2025-10-05,Team C,Olivia,77,94.82,317,4.7,2,96.93
2025-07-11,Team B,Mary,86,94.06,337,4.47,4,95.94
2025-09-29,Team D,Olivia,50,90.53,278,4.3,2,97.54
2025-11-08,Team C,Sophia,71,94.66,346,4.57,2,94.23
2025-02-15,Team B,Daniel,108,91.17,310,4.68,1,92.8
2025-05-26,Team C,Jason,85,92.36,273,4.56,1,95.28
2025-12-01,Team B,Sophia,95,91.84,307,3.85,1,97.98
2025-03-29,Team B,Aaron,96,91.48,300,4.49,1,95.66
2025-09-23,Team C,John,88,95.35,309,4.28,0,94.63
2025-03-01,Team B,Amy,74,93.91,332,4.37,1,93.93
2025-02-14,Team A,Lisa,103,94.97,208,4.64,1,97.53
2025-01-26,Team B,Mary,98,93.99,272,4.09,2,100
2025-04-18,Team D,Ryan,88,91.51,314,4.35,2,100
2025-05-15,Team D,Alex,86,93.36,296,4.56,3,97.58
2025-02-14,Team C,Rachel,110,99.25,232,4.72,3,94.67
2025-11-08,Team C,Sophia,76,93.95,329,4.54,0,95.88
2025-08-19,Team B,Amy,102,95.17,390,4.53,3,95.39
2025-12-02,Team B,Nicole,92,94.83,246,4.49,2,95.47
2025-04-17,Team C,Sarah,62,94.01,321,4.52,2,96.86
2025-10-22,Team A,Aaron,98,97.36,279,4.28,0,95.61
2025-10-27,Team C,Chris,100,95.52,281,3.96,2,95.7
2025-12-29,Team A,Michael,82,90.91,338,4.5,2,94.66
2025-07-24,Team C,Grace,91,94.46,220,4.72,1,97.85
2025-12-05,Team A,Rachel,95,94.51,318,4.1,6,95.19
2025-12-04,Team D,Chris,83,93.61,285,4.47,3,95.09
2025-04-21,Team C,Aaron,99,94.72,363,4.27,5,93.97
2025-09-01,Team B,Jason,97,94.44,376,4.65,1,96.69
2025-10-03,Team D,Jason,86,95.17,333,4.23,2,96.41
2025-11-26,Team C,Michael,105,94.1,307,4.43,2,97.11
2025-04-10,Team B,Amy,94,95.51,362,4.19,2,95.67
2025-02-03,Team C,Olivia,90,92.71,237,4.5,0,96.03
2025-07-06,Team C,Sarah,62,93.03,295,4.21,0,97.91
2025-10-24,Team C,David,68,93.9,351,4.64,2,94.07
2025-03-10,Team C,Aaron,84,93,295,3.91,0,97.29
2025-06-10,Team D,Emma,91,93.9,312,4.35,1,92.95
2025-02-02,Team B,Michael,42,91.61,332,4.55,1,96.54
2025-12-21,Team B,Emma,75,94.34,332,4.37,1,95.91
2025-07-21,Team B,Mary,87,95.18,329,4.4,4,98.2
2025-03-31,Team B,John,82,93.87,332,4.79,1,96.2
2025-05-22,Team D,Chris,77,100,278,4.79,1,95.74
2025-08-13,Team C,Emma,91,94.4,274,4.42,1,95.13
2025-04-23,Team A,Sarah,73,90.89,229,4.14,1,94.51
2025-11-16,Team C,Rachel,97,99.38,341,3.63,4,97.14
2025-08-21,Team A,Mary,110,95.16,316,4.93,2,98.74
2025-07-08,Team B,Amy,67,92.76,286,4.22,0,99.31
2025-09-18,Team D,Sophia,93,90.59,261,4.11,1,97.61
2025-09-22,Team B,Mary,73,90.01,284,3.99,2,96.23
2025-09-02,Team C,Rachel,78,90.61,300,4.18,4,94.61
2025-11-23,Team A,Chris,71,91.45,328,4.13,3,90.86
2025-06-12,Team A,Emma,77,94.03,362,4.68,1,93.41
2025-06-24,Team C,Rachel,112,93.24,311,4.56,2,97.17
2025-05-09,Team B,Daniel,88,88.61,387,4.28,3,93.36
2025-10-16,Team B,Amy,84,91.86,274,4.8,2,94.83
2025-12-19,Team D,Nicole,68,90.38,378,4.54,0,95.44
2025-10-11,Team D,Amy,72,87.3,228,3.97,3,95.85
2025-11-12,Team B,Michael,75,97.87,279,4.37,4,94.59
2025-12-27,Team D,Amy,108,91.79,335,4.38,1,98.32
2025-11-03,Team B,Olivia,79,89.81,294,4.29,1,99.84
2025-11-07,Team D,Michael,100,94.74,431,4.16,2,91.43
2025-12-15,Team C,Alex,85,91.69,370,4.7,3,99.01
2025-08-08,Team B,Lisa,62,92.99,310,4.88,2,91.58
2025-07-12,Team A,John,84,91.32,302,4.14,3,96.37
2025-05-24,Team D,Alex,53,95.87,202,4.59,2,96.97
2025-01-10,Team A,Alex,102,94.35,289,4.41,4,93.56
2025-02-26,Team A,Rachel,96,95.61,304,4.38,1,96.5
2025-03-04,Team D,Jason,75,89.87,410,4.58,1,97.26
2025-02-20,Team A,David,119,93.17,349,4.07,1,97.3
2025-12-27,Team B,Michael,95,92.24,325,4.79,2,95.08
2025-11-08,Team A,Lisa,53,90.07,333,4.16,4,98.51
2025-02-23,Team A,Nicole,86,87.4,340,4.22,0,97.14
2025-11-30,Team B,Olivia,92,94.14,324,4.42,4,99.39
2025-05-06,Team C,Michael,115,96.79,286,4.72,2,91.85
2025-03-24,Team C,Olivia,77,93,340,4.43,1,93.99
2025-04-11,Team D,Michael,92,93.72,305,4.7,2,97.59
2025-11-12,Team D,Kevin,92,93.57,322,4.17,1,96.35
2025-03-13,Team A,Mary,78,89.75,350,4.5,0,94.36
2025-10-12,Team C,Aaron,64,94.2,321,4.43,1,96.92
2025-02-05,Team A,Alex,89,96.61,233,4.34,3,93.81
2025-03-23,Team A,Rachel,74,87.57,393,4.41,2,93.9
2025-12-03,Team B,Kevin,61,96.89,357,4.71,0,95.33
2025-01-02,Team A,Aaron,90,92.45,312,4.69,1,95.07
2025-04-02,Team B,Emma,74,88.05,313,4.2,2,96.9
2025-12-31,Team C,Rachel,105,93.02,291,4.19,2,93.7
2025-08-23,Team A,Chris,75,86.11,330,4.32,2,93.81
2025-10-03,Team A,Sophia,82,98.93,363,4.53,2,93.29
2025-08-16,Team B,Jason,79,93.87,305,4.6,2,98.53
2025-09-22,Team C,Kevin,96,94.58,337,4.66,1,97.92
2025-12-22,Team D,Michael,62,94.91,263,4.8,0,94.82
2025-08-12,Team C,Sophia,64,95.82,280,4.77,2,92.77
2025-07-08,Team D,Emma,56,94.51,346,4.61,1,97.71
2025-08-26,Team B,Grace,50,89.28,345,4.13,2,95.17
2025-03-08,Team A,Chris,93,93.95,328,4.89,0,95.16
2025-01-17,Team D,Alex,89,96.4,284,4.49,2,95.4
2025-03-21,Team C,Nicole,60,92.05,248,3.55,2,96.32
2025-11-30,Team B,Michael,78,95.74,297,4.21,2,93.49
2025-06-03,Team D,Olivia,81,93.88,335,4.59,1,96.82
2025-02-23,Team C,Alex,65,93.49,370,4.35,4,98.04
2025-08-15,Team A,Lisa,84,88.99,324,4.55,2,94.99
2025-01-10,Team A,Jason,72,91.45,317,4.03,1,97.58
2025-07-06,Team A,Olivia,64,90.15,270,4.66,1,95.16
2025-03-23,Team B,Sarah,81,89.49,395,3.94,3,91.53
2025-12-11,Team D,Nicole,89,91.29,278,4.29,3,98.01
2025-11-26,Team D,Mary,71,85.63,303,4.51,2,96.49
2025-07-29,Team B,Sophia,107,93.69,318,4.78,3,95.48
2025-05-25,Team D,Sophia,92,93.49,262,4.01,2,96.72
2025-04-07,Team B,Amy,108,94.49,334,4.06,6,97.45
2025-01-29,Team C,Lisa,79,94.69,361,4.46,1,95.2
2025-09-10,Team B,Jason,82,96.83,400,4.94,4,93.31
2025-11-30,Team B,Grace,115,98.84,278,4.79,2,97.19
2025-11-23,Team A,Sophia,89,93.15,403,4.21,4,94.09
2025-08-01,Team C,Olivia,107,89.59,237,4.78,2,97.04
2025-10-24,Team D,Sarah,67,97.89,260,4.52,0,95.58
2025-04-05,Team A,Ryan,62,94.24,371,4.5,4,94.65
2025-02-08,Team D,Lisa,92,89.82,302,4.5,1,96.51
2025-08-16,Team B,Emma,86,93.99,368,4.52,2,93.93
2025-12-21,Team A,Nicole,71,90.03,220,5,2,93.33
2025-04-18,Team D,Chris,87,95.04,334,4.26,3,96.39
2025-01-24,Team A,Aaron,83,95.99,340,4.26,4,97.01
2025-08-02,Team C,Aaron,109,95.6,360,4.13,2,96.46
2025-11-25,Team D,Amy,68,96.3,302,4.56,3,97.23
2025-12-19,Team A,David,63,89.85,275,4.02,0,93.8
2025-08-19,Team D,Lisa,69,95.92,298,4.43,0,93.27
2025-11-20,Team B,Lisa,73,91.31,325,4.76,1,95.68
2025-08-05,Team A,John,87,92.55,384,4.54,1,92.15
2025-10-13,Team A,Aaron,73,87.34,237,4.88,3,95.11
2025-02-03,Team B,Rachel,105,93.09,322,4.65,0,93.72
2025-05-31,Team C,Amy,62,97.19,322,4.65,2,95.04
2025-01-20,Team C,David,59,89.06,352,4.47,3,96.09
2025-12-02,Team B,John,79,99.57,277,4.32,1,97.62
2025-11-06,Team C,Grace,103,88.93,406,4.53,4,96.72
2025-05-08,Team B,Mary,88,91.15,315,4.73,2,97.64
2025-08-31,Team C,Ryan,87,95.2,298,4.35,1,92.7
2025-05-31,Team C,Daniel,61,95.81,312,4.35,3,94.52
2025-03-02,Team D,Emma,74,95.82,307,4.73,2,95.08
2025-12-29,Team A,Nicole,82,93.13,337,4.7,0,95.65
2025-05-17,Team A,Daniel,70,89.56,245,4.18,1,99.28
2025-06-16,Team A,Aaron,74,99.59,255,4.19,5,94.71
2025-12-07,Team B,Olivia,90,96.76,297,4.56,3,97.88
2025-12-04,Team B,Chris,92,92.58,380,4.88,2,91.79
2025-06-15,Team A,David,114,98.74,241,4.31,1,93.34
2025-11-29,Team B,Michael,76,95.85,282,5,2,97.13
2025-08-12,Team A,Alex,68,93.94,335,4.03,1,100
2025-09-21,Team C,Ryan,69,96.16,213,4.45,0,94.3
2025-01-18,Team D,Alex,95,92.4,295,4.46,2,93.08
2025-06-01,Team D,Mary,84,93.13,290,4.72,0,93.54
2025-10-04,Team B,Lisa,90,98.18,316,4.3,3,94.68
2025-10-04,Team C,Rachel,75,95.85,329,4.57,1,96.56
2025-12-24,Team B,Nicole,74,93.96,427,4.21,0,98.86
2025-04-19,Team B,Chris,62,92.26,267,4.7,1,96.34
2025-01-07,Team D,Ryan,89,97.94,313,3.92,3,97.29
2025-01-24,Team A,Lisa,92,92.22,394,4.43,3,100
2025-06-24,Team D,Jason,110,92.97,350,4.65,2,99.8
2025-02-15,Team C,Jason,100,92.78,324,4.6,0,93.72
2025-04-12,Team C,Rachel,81,90.29,333,4.68,3,95.52
2025-12-14,Team A,Michael,95,88.64,294,3.92,4,99.1
2025-01-10,Team A,Olivia,76,92.91,357,4.43,0,95.44
2025-09-22,Team A,Daniel,70,93.63,319,4.54,0,95.09
